"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2018092712","7","16","","1000","","","","","","219","143","10169","10138","","62","4","4","30","6","","","","","","","","",""
"2018092713","7","15","","1000","","","","","","224","150","10165","10134","","63","4","4","30","6","","","","","","","","",""
"2018092714","6","14","","1000","","","","","","228","155","10160","10129","","63","2","2","30","6","","","","","","","","",""
"2018092715","7","18","","1000","","","","","","226","155","10156","10125","","64","2","2","30","6","","","","","","","","",""
"2018092716","7","17","","1000","","","","","","223","154","10156","10125","","65","1","1","30","6","","","","","","","","",""
"2018092717","7","17","","1000","","","","","","226","150","10155","10124","","62","1","1","30","6","","","","","","","","",""
"2018092718","8","16","","1000","","","","","","221","137","10160","10129","","59","1","1","30","6","","","","","","","","",""
"2018092719","10","11","","1000","","","","","","213","135","10162","10131","","61","1","1","30","6","","","","","","","","",""
"2018092720","11","10","","1000","","","","","","206","128","10167","10135","","61","1","1","30","6","","","","","","","","",""
"2018092721","11","10","","1000","","","","","","204","128","10171","10139","","62","1","1","30","6","","","","","","","","",""
"2018092722","11","9","","1000","","","","","","201","133","10174","10142","","65","0","","","","","","","","","","","",""
"2018092723","11","8","","1000","","","","","","198","131","10175","10143","","65","1","1","30","6","","","","","","","","",""
"2018092724","11","8","","1000","","","","","","195","128","10172","10140","","65","1","1","30","6","","","","","","","","",""
"2018092801","11","8","","1000","","","","","","192","127","10169","10137","","66","1","1","30","6","","","","","","","","",""
"2018092802","11","8","","1000","","","","","","190","130","10167","10135","","68","2","2","30","6","","","","","","","","",""
"2018092803","11","7","","1000","","","","","","196","137","10171","10139","","69","4","4","30","6","","","","","","","","",""
"2018092804","10","12","","1000","","","","","","200","146","10163","10131","","71","3","3","30","6","","","","","","","","",""
"2018092805","11","9","","1000","","","","","","194","143","10166","10134","","73","2","2","30","6","","","","","","","","",""
"2018092806","10","8","","1000","","","","","","192","144","10168","10136","","74","4","4","30","6","","","","","","","","",""
"2018092807","8","12","","1000","","","","","","202","146","10170","10138","","70","6","6","30","6","","","","","","","","",""
"2018092808","9","13","","1000","","","","","","207","145","10176","10144","","68","6","6","30","6","","","","","","","","",""
"2018092809","8","14","","1000","","","","","","214","149","10176","10145","","67","5","5","25","6","","","","","","","","",""
"2018092810","8","14","","1000","","","","","","211","149","10177","10145","","68","6","6","25","6","","","","","","","","",""
"2018092811","8","14","","1000","","","","","","224","158","10168","10137","","66","5","5","25","6","","","","","","","","",""
"2018092812","8","18","","1000","","","","","","228","160","10161","10130","","66","4","4","25","6","","","","","","","","",""
"2018092813","9","15","","1000","","","","","60","227","166","10157","10126","0","68","6","6","25","6","","","","","","","","",""
"2018092814","8","16","","1000","","","","","21","230","167","10154","10123","0","68","5","5","25","6","","","","","","","","",""
"2018092815","7","20","","1000","","","","","","231","171","10145","10114","","69","4","4","25","6","","","","","","","","",""
"2018092816","8","20","","1000","","","","","","229","172","10144","10113","","70","4","4","25","6","","","","","","","","",""
"2018092817","8","17","","1000","","","","","","232","166","10150","10119","","66","4","4","25","6","","","","","","","","",""
"2018092818","9","17","","1000","","","","","","229","163","10150","10119","","66","3","3","25","6","","","","","","","","",""
"2018092819","10","11","","1000","","","","","","220","161","10152","10121","","69","4","4","30","6","","","","","","","","",""
"2018092820","10","11","","1000","","","","","","216","161","10155","10124","","71","4","4","30","6","","","","","","","","",""
"2018092821","10","12","","1000","","","","","","215","163","10159","10128","","73","4","4","30","6","","","","","","","","",""
"2018092822","10","11","","1000","","","","","","218","167","10158","10127","","73","5","5","40","6","","","","","","","","",""
"2018092823","10","12","","1000","","","","","","217","164","10153","10122","","72","4","2","50","6","4","100","3","","","","","",""
"2018092824","9","12","","1000","","","","","","217","162","10153","10122","","71","6","5","25","6","6","120","3","","","","","",""
"2018092901","10","13","","1000","","","","","","219","159","10148","10117","","69","7","5","25","6","7","120","3","","","","","",""
"2018092902","9","14","","1000","","","","","","219","156","10145","10114","","67","7","5","25","6","7","120","3","","","","","",""
"2018092903","9","13","","1000","","","","","21","219","155","10142","10111","0","67","8","5","25","6","8","100","4","","","","","",""
"2018092904","9","16","","1000","","","","","","217","157","10136","10105","","69","8","4","25","6","8","100","4","","","","","",""
"2018092905","9","15","","1000","","","","","","215","156","10135","10104","","69","8","5","25","6","8","100","4","","","","","",""
"2018092906","8","15","","1000","","","","","","213","157","10134","10103","","70","8","5","25","6","8","100","4","","","","","",""
"2018092907","8","17","","1000","","","","","","213","157","10129","10098","","71","8","5","25","6","8","100","4","","","","","",""
"2018092908","8","18","","1000","","","","","60","212","162","10135","10104","0","73","8","5","20","6","8","100","4","","","","","",""
"2018092909","8","17","","1000","","","","","60","206","166","10133","10102","0","78","8","5","20","6","8","100","4","","","","","",""
"2018092910","11","15","","1000","","","","","61","196","156","10136","10104","0","78","8","2","10","7","5","25","6","8","100","4","","",""
"2018092911","11","15","","1000","","","","","61","196","157","10136","10104","0","78","8","2","10","7","5","25","6","8","100","4","","",""
"2018092912","11","13","","1000","","","","","61","190","144","10132","10100","0","75","8","2","10","7","5","25","6","8","100","4","","",""
"2018092913","11","11","","1000","","","","","61","185","150","10125","10093","5","80","8","2","10","7","5","25","6","8","100","4","","",""
"2018092914","11","9","","1000","","","","","61","184","152","10119","10087","10","81","8","2","10","7","5","25","6","8","100","4","","",""
"2018092915","12","9","","1000","","","","","61","189","146","10110","10078","0","76","8","2","10","7","5","25","6","8","100","4","","",""
"2018092916","11","9","","1000","","","","","61","192","159","10102","10071","5","81","8","2","10","7","5","25","6","8","100","4","","",""
"2018092917","6","14","","1000","","","","","21","200","165","10098","10067","0","80","8","2","10","7","5","25","6","8","100","4","","",""
"2018092918","6","16","","1000","","","","","","201","165","10097","10066","","80","8","2","10","7","5","25","6","8","100","4","","",""
"2018092919","6","17","","1000","","","","","60","202","165","10096","10065","0","79","8","2","10","7","5","25","6","8","100","4","","",""
"2018092920","7","17","","1000","","","","","60","202","165","10091","10060","0","79","8","2","10","7","5","25","6","8","100","4","","",""
"2018092921","7","16","","1000","","","","","60","204","165","10090","10059","0","78","8","2","10","7","5","25","6","8","100","4","","",""
"2018092922","6","16","","1000","","","","","60","206","163","10087","10056","0","77","8","2","10","7","5","25","6","8","100","4","","",""
"2018092923","6","16","","1000","","","","","21","206","161","10082","10051","0","76","8","2","15","7","5","25","6","8","100","4","","",""
"2018092924","5","12","","1000","","","","","","209","163","10077","10046","","75","8","2","15","7","6","25","6","8","100","4","","",""
"2018093001","6","13","","1000","","","","","","209","157","10074","10043","","72","8","6","20","6","8","100","4","","","","","",""
"2018093002","5","13","","1000","","","","","","209","157","10066","10035","","72","8","5","25","6","8","120","4","","","","","",""
"2018093003","6","13","","1000","","","","","","211","155","10063","10032","","71","8","5","25","6","8","120","4","","","","","",""
"2018093004","3","9","","1000","","","","","","212","152","10063","10032","","69","8","5","25","6","8","120","4","","","","","",""
"2018093005","3","9","","1000","","","","","","212","152","10060","10029","","69","8","5","30","6","8","120","4","","","","","",""
"2018093006","2","9","","1000","","","","","","209","153","10065","10034","","70","7","5","40","6","7","130","3","","","","","",""
"2018093007","2","11","","1000","","","","","","207","150","10065","10034","","70","3","2","35","6","3","180","0","","","","","",""
"2018093008","2","10","","1000","","","","","","209","153","10064","10033","","70","2","2","180","0","","","","","","","","",""
"2018093009","1","9","","1000","","","","","","213","159","10065","10034","","71","2","2","180","0","","","","","","","","",""
"2018093010","1","10","","1000","","","","","","221","155","10065","10034","","66","2","2","180","0","","","","","","","","",""
"2018093011","36","13","","1000","","","","","","226","145","10066","10035","","60","1","1","180","0","","","","","","","","",""
"2018093012","36","8","","1000","","","","","","228","152","10060","10029","","62","1","1","30","6","","","","","","","","",""
"2018093013","33","12","","1000","","","","","","238","136","10055","10024","","53","1","1","30","6","","","","","","","","",""
"2018093014","33","14","25","1000","","","","","","235","155","10046","10015","","61","2","2","30","6","","","","","","","","",""
"2018093015","33","15","","1000","","","","","","234","112","10049","10018","","46","1","1","30","6","","","","","","","","",""
"2018093016","33","14","","1000","","","","","","221","131","10057","10026","","57","1","1","30","6","","","","","","","","",""
"2018093017","33","17","","1000","","","","","","212","115","10065","10034","","54","0","","","","","","","","","","","",""
"2018093018","32","16","","1000","","","","","","204","114","10073","10042","","56","1","1","30","6","","","","","","","","",""
"2018093019","33","13","","1000","","","","","","200","115","10077","10046","","58","3","3","30","6","","","","","","","","",""
"2018093020","32","12","","1000","","","","","","203","108","10084","10053","","55","4","4","40","6","","","","","","","","",""
"2018093021","31","14","25","1000","","","","","","205","84","10087","10056","","46","4","4","40","6","","","","","","","","",""
"2018093022","31","12","","1000","","","","","","205","99","10090","10059","","51","3","3","40","6","","","","","","","","",""
"2018093023","33","18","","1000","","","","","","203","87","10097","10066","","47","4","4","40","6","","","","","","","","",""
