"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2018092305","33","4","","","","","","","","151","121","10170","10157","","82","","","","","","","","","","","","",""
"2018092306","32","5","","","","","","","","149","120","10171","10158","","83","","","","","","","","","","","","",""
"2018092307","31","3","","1000","","","","","","149","121","10171","10158","","84","3","3","120","3","","","","","","","","",""
"2018092308","32","4","","1000","","","","","","168","129","10169","10156","","78","5","5","120","3","","","","","","","","",""
"2018092309","7","1","","1000","","","","","","195","140","10170","10157","","71","5","5","120","3","","","","","","","","",""
"2018092310","1","3","","1000","","","","","","208","139","10167","10154","","65","5","5","120","3","","","","","","","","",""
"2018092311","36","4","","1000","","","","","","235","122","10168","10155","","49","5","5","120","3","","","","","","","","",""
"2018092312","1","4","","1000","","","","","","250","140","10165","10152","","51","5","5","120","3","","","","","","","","",""
"2018092313","23","6","","1000","","","","","","274","136","10154","10141","","43","5","5","150","3","","","","","","","","",""
"2018092314","23","7","18","1000","","","","","","266","151","10147","10134","","50","5","5","150","3","","","","","","","","",""
"2018092315","24","7","","1000","","","","","","263","164","10141","10128","","54","6","6","150","3","","","","","","","","",""
"2018092316","22","8","","1000","","","","","","266","172","10139","10126","","56","6","6","150","3","","","","","","","","",""
"2018092317","23","6","","1000","","","","","","251","177","10140","10127","","63","6","6","150","3","","","","","","","","",""
"2018092318","23","6","","1000","","","","","","246","179","10142","10129","","66","6","2","30","6","6","120","3","","","","","",""
"2018092319","23","8","","1000","","","","","","235","189","10144","10131","","75","7","3","30","6","7","120","3","","","","","",""
"2018092320","25","6","","1000","","","","","","227","192","10151","10138","","81","6","2","30","6","6","120","3","","","","","",""
"2018092321","32","11","","","","","","","","222","161","10159","10146","","68","","","","","","","","","","","","",""
"2018092322","31","8","","","","","","","","209","131","10164","10151","","61","","","","","","","","","","","","",""
"2018092323","31","9","","","","","","","","203","130","10167","10154","","63","","","","","","","","","","","","",""
"2018092324","30","7","","","","","","","","194","122","10169","10156","","63","","","","","","","","","","","","",""
"2018092401","31","7","","","","","","","","191","113","10172","10159","","61","","","","","","","","","","","","",""
"2018092402","32","6","","","","","","","","194","101","10176","10163","","55","","","","","","","","","","","","",""
"2018092403","33","3","","","","","","","","184","101","10174","10161","","59","","","","","","","","","","","","",""
"2018092404","31","5","","","","","","","","165","106","10173","10160","","68","","","","","","","","","","","","",""
"2018092405","33","4","","","","","","","","169","98","10172","10159","","63","","","","","","","","","","","","",""
"2018092406","30","6","","","","","","","","168","99","10177","10164","","64","","","","","","","","","","","","",""
"2018092407","33","3","","1000","","","","","","161","110","10179","10166","","72","7","7","200","0","","","","","","","","",""
"2018092408","31","3","","1000","","","","","","171","126","10184","10171","","75","7","7","200","0","","","","","","","","",""
"2018092409","11","6","","1000","","","","","","183","127","10186","10173","","70","7","7","200","0","","","","","","","","",""
"2018092410","2","2","","1000","","","","","","197","129","10192","10179","","65","7","7","200","0","","","","","","","","",""
"2018092411","3","4","","1000","","","","","","206","112","10191","10178","","55","7","7","200","0","","","","","","","","",""
"2018092412","8","2","","1000","","","","","","214","121","10190","10177","","56","7","7","200","0","","","","","","","","",""
"2018092413","4","3","","1000","","","","","","218","129","10184","10171","","57","7","7","200","0","","","","","","","","",""
"2018092414","35","4","","1000","","","","","","220","118","10177","10164","","53","7","7","200","0","","","","","","","","",""
"2018092415","33","7","","1000","","","","","","222","99","10172","10159","","46","7","7","200","0","","","","","","","","",""
"2018092416","33","8","","1000","","","","","","217","90","10171","10158","","45","7","1","40","6","7","200","0","","","","","",""
"2018092417","31","5","","1000","","","","","","208","110","10172","10159","","53","7","1","40","6","7","200","0","","","","","",""
"2018092418","29","4","","1000","","","","","","204","107","10174","10161","","54","4","2","35","6","4","200","0","","","","","",""
"2018092419","27","2","","1000","","","","","","185","110","10178","10165","","62","3","1","35","6","3","200","0","","","","","",""
"2018092420","31","5","","1000","","","","","","170","116","10182","10169","","71","1","1","35","6","","","","","","","","",""
"2018092421","32","6","","","","","","","","160","119","10188","10175","","77","","","","","","","","","","","","",""
"2018092422","32","5","","","","","","","","158","117","10190","10177","","76","","","","","","","","","","","","",""
"2018092423","32","6","","","","","","","","151","114","10190","10177","","79","","","","","","","","","","","","",""
"2018092424","32","5","","","","","","","","155","107","10190","10177","","73","","","","","","","","","","","","",""
"2018092501","31","6","","","","","","","","146","82","10191","10178","","66","","","","","","","","","","","","",""
"2018092502","31","6","","","","","","","","141","80","10187","10174","","67","","","","","","","","","","","","",""
"2018092503","32","6","","","","","","","","141","78","10186","10173","","66","","","","","","","","","","","","",""
"2018092504","33","6","","","","","","","","126","84","10182","10169","","75","","","","","","","","","","","","",""
"2018092505","31","6","","","","","","","","118","82","10183","10170","","78","","","","","","","","","","","","",""
"2018092506","32","6","","","","","","","","114","79","10188","10175","","80","","","","","","","","","","","","",""
"2018092507","32","6","","1000","","","","","","125","76","10189","10176","","72","0","","","","","","","","","","","",""
"2018092508","32","5","","1000","","","","","","150","86","10193","10180","","65","0","","","","","","","","","","","",""
"2018092509","32","3","","1000","","","","","","172","87","10192","10179","","58","0","","","","","","","","","","","",""
"2018092510","9","5","","1000","","","","","","195","107","10191","10178","","57","0","","","","","","","","","","","",""
"2018092511","8","4","","1000","","","","","","211","104","10188","10175","","50","0","","","","","","","","","","","",""
"2018092512","8","4","","1000","","","","","","220","104","10182","10169","","48","0","","","","","","","","","","","",""
"2018092513","5","5","","1000","","","","","","228","115","10174","10161","","49","0","","","","","","","","","","","",""
"2018092514","8","7","","1000","","","","","","238","120","10164","10151","","48","1","1","30","6","","","","","","","","",""
"2018092515","9","6","","1000","","","","","","238","117","10159","10146","","47","3","1","30","6","3","220","0","","","","","",""
"2018092516","10","7","","1000","","","","","","238","106","10158","10145","","44","3","1","25","6","3","200","0","","","","","",""
"2018092517","9","5","","1000","","","","","","236","114","10161","10148","","46","1","1","30","6","","","","","","","","",""
"2018092518","5","7","","1000","","","","","","225","93","10164","10151","","43","1","1","30","6","","","","","","","","",""
"2018092519","3","7","","1000","","","","","","213","113","10172","10159","","53","3","1","30","6","3","200","0","","","","","",""
"2018092520","6","5","","1000","","","","","","209","109","10179","10166","","53","5","3","30","6","5","200","0","","","","","",""
"2018092521","5","9","","","","","","","","203","119","10184","10171","","58","","","","","","","","","","","","",""
"2018092522","6","8","","","","","","","","194","116","10180","10167","","61","","","","","","","","","","","","",""
"2018092523","6","9","","","","","","","","194","83","10177","10164","","49","","","","","","","","","","","","",""
"2018092524","8","7","","","","","","","","189","111","10174","10161","","60","","","","","","","","","","","","",""
"2018092601","5","9","","","","","","","","192","107","10177","10164","","58","","","","","","","","","","","","",""
"2018092602","6","7","","","","","","","","191","120","10179","10166","","63","","","","","","","","","","","","",""
"2018092603","6","7","","","","","","","","192","124","10175","10162","","65","","","","","","","","","","","","",""
"2018092604","6","8","","","","","","","","194","122","10179","10166","","63","","","","","","","","","","","","",""
"2018092605","5","6","","","","","","","","193","121","10177","10164","","63","","","","","","","","","","","","",""
"2018092606","8","9","","","","","","","","193","131","10172","10159","","67","","","","","","","","","","","","",""
"2018092607","6","12","25","1000","","","","","","193","127","10171","10158","","66","7","1","30","6","7","180","0","","","","","",""
"2018092608","7","9","","1000","","","","","","195","130","10181","10168","","66","7","1","30","6","5","150","3","7","180","0","","",""
"2018092609","6","12","","1000","","","","","","203","130","10181","10168","","63","7","1","30","6","7","180","0","","","","","",""
"2018092610","6","13","24","1000","","","","","","210","134","10181","10168","","62","7","1","30","6","7","180","0","","","","","",""
"2018092611","6","10","","1000","","","","","","216","138","10185","10172","","61","7","2","25","6","7","170","0","","","","","",""
"2018092612","6","10","","1000","","","","","","225","139","10180","10167","","58","7","1","25","6","7","170","0","","","","","",""
"2018092613","6","11","","1000","","","","","","221","142","10175","10162","","61","7","2","25","6","7","170","0","","","","","",""
"2018092614","6","10","21","1000","","","","","","223","139","10174","10161","","59","7","3","30","6","7","170","0","","","","","",""
"2018092615","5","12","23","1000","","","","","","222","136","10166","10153","","58","5","2","30","6","5","150","3","","","","","",""
"2018092616","5","13","","1000","","","","","","221","135","10166","10153","","58","2","2","30","6","","","","","","","","",""
"2018092617","5","11","","1000","","","","","","223","129","10169","10156","","56","1","1","30","6","","","","","","","","",""
"2018092618","5","10","","1000","","","","","","214","132","10171","10158","","60","1","1","25","6","","","","","","","","",""
"2018092619","7","10","","1000","","","","","","207","121","10172","10159","","58","1","1","30","6","","","","","","","","",""
"2018092620","7","12","","1000","","","","","","202","108","10177","10164","","56","0","","","","","","","","","","","",""
"2018092621","6","11","","","","","","","","194","108","10182","10169","","58","","","","","","","","","","","","",""
"2018092622","8","10","","","","","","","","187","108","10184","10171","","60","","","","","","","","","","","","",""
"2018092623","7","5","","","","","","","","181","104","10181","10168","","61","","","","","","","","","","","","",""
"2018092624","7","7","","","","","","","","183","93","10181","10168","","56","","","","","","","","","","","","",""
"2018092701","7","7","","","","","","","","177","86","10178","10165","","55","","","","","","","","","","","","",""
"2018092702","8","5","","","","","","","","173","84","10176","10163","","56","","","","","","","","","","","","",""
"2018092703","7","8","","","","","","","","174","87","10175","10162","","57","","","","","","","","","","","","",""
"2018092704","7","6","","","","","","","","168","93","10174","10161","","61","","","","","","","","","","","","",""
"2018092705","8","6","","","","","","","","170","93","10174","10161","","61","","","","","","","","","","","","",""
"2018092706","7","6","","","","","","","","168","99","10174","10161","","64","","","","","","","","","","","","",""
"2018092707","4","4","","1000","","","","","","170","108","10176","10163","","67","0","","","","","","","","","","","",""
"2018092708","5","4","","1000","","","","","","186","118","10179","10166","","65","0","","","","","","","","","","","",""
"2018092709","6","9","","1000","","","","","","196","114","10183","10170","","59","0","","","","","","","","","","","",""
"2018092710","6","9","","1000","","","","","","210","123","10182","10169","","57","0","","","","","","","","","","","",""
"2018092711","6","8","","1000","","","","","","221","118","10177","10164","","52","0","","","","","","","","","","","",""
"2018092712","6","7","","1000","","","","","","232","123","10173","10160","","50","1","1","30","6","","","","","","","","",""
"2018092713","7","7","","1000","","","","","","235","130","10166","10153","","52","2","2","30","6","","","","","","","","",""
"2018092714","9","7","","1000","","","","","","238","129","10163","10150","","50","3","3","30","6","","","","","","","","",""
"2018092715","10","6","","1000","","","","","","240","121","10159","10146","","47","3","3","30","6","","","","","","","","",""
"2018092716","10","7","","1000","","","","","","238","120","10159","10146","","48","3","3","30","6","","","","","","","","",""
"2018092717","9","5","","1000","","","","","","238","125","10158","10145","","49","3","3","30","6","","","","","","","","",""
"2018092718","8","5","","1000","","","","","","229","112","10162","10149","","48","4","4","30","6","","","","","","","","",""
"2018092719","18","7","","1000","","","","","","210","137","10166","10153","","63","6","3","30","6","6","120","3","","","","","",""
"2018092720","19","3","","1000","","","","","","205","138","10173","10160","","65","5","2","30","6","5","120","3","","","","","",""
"2018092721","9","7","","","","","","","","207","132","10180","10167","","62","","","","","","","","","","","","",""
"2018092722","7","5","","","","","","","","198","140","10183","10170","","69","","","","","","","","","","","","",""
"2018092723","6","9","","","","","","","","192","122","10187","10174","","64","","","","","","","","","","","","",""
"2018092724","6","8","","","","","","","","186","111","10187","10174","","62","","","","","","","","","","","","",""
"2018092801","6","8","","","","","","","","181","109","10184","10171","","63","","","","","","","","","","","","",""
"2018092802","6","9","","","","","","","","178","101","10182","10169","","61","","","","","","","","","","","","",""
"2018092803","7","7","","","","","","","","174","101","10184","10171","","63","","","","","","","","","","","","",""
"2018092804","6","5","","","","","","","","172","102","10182","10169","","64","","","","","","","","","","","","",""
"2018092805","6","6","","","","","","","","172","104","10180","10167","","64","","","","","","","","","","","","",""
"2018092806","6","6","","","","","","","","172","103","10181","10168","","64","","","","","","","","","","","","",""
"2018092807","29","2","","1000","","","","","","173","114","10184","10171","","69","5","2","30","6","5","120","3","","","","","",""
"2018092808","7","6","","1000","","","","","","192","123","10187","10174","","65","5","1","30","6","5","120","3","","","","","",""
"2018092809","7","6","","1000","","","","","","206","123","10189","10176","","59","5","5","120","3","","","","","","","","",""
"2018092810","5","7","","1000","","","","","","209","130","10186","10173","","61","5","5","120","3","","","","","","","","",""
"2018092811","9","7","","1000","","","","","","225","139","10180","10167","","59","3","1","30","6","3","120","3","","","","","",""
"2018092812","9","9","","1000","","","","","","228","138","10176","10163","","57","3","2","30","6","3","120","3","","","","","",""
"2018092813","7","8","","1000","","","","","","234","143","10170","10157","","57","4","3","30","6","4","120","3","","","","","",""
"2018092814","8","10","","1000","","","","","","238","145","10165","10152","","56","4","3","30","6","4","120","3","","","","","",""
"2018092815","8","9","","1000","","","","","","243","147","10160","10147","","55","5","3","30","6","5","120","3","","","","","",""
"2018092816","9","8","","1000","","","","","","232","144","10158","10145","","58","6","3","30","6","6","120","3","","","","","",""
"2018092817","9","6","","1000","","","","","","228","144","10159","10146","","59","6","3","30","6","6","120","3","","","","","",""
"2018092818","8","7","","1000","","","","","","221","153","10160","10147","","65","6","3","30","6","6","100","3","","","","","",""
"2018092819","9","9","","1000","","","","","","214","149","10164","10151","","67","6","3","30","6","6","100","3","","","","","",""
"2018092820","6","7","","1000","","","","","","210","151","10171","10158","","69","6","3","30","6","6","100","3","","","","","",""
"2018092821","6","7","","","","","","","","207","146","10175","10162","","68","","","","","","","","","","","","",""
"2018092822","6","9","","","","","","","","205","145","10175","10162","","69","","","","","","","","","","","","",""
"2018092823","6","10","","","","","","","","201","143","10171","10158","","69","","","","","","","","","","","","",""
"2018092824","7","8","","","","","","","","198","142","10170","10157","","70","","","","","","","","","","","","",""
"2018092901","6","7","","","","","","","","198","139","10168","10155","","69","","","","","","","","","","","","",""
"2018092902","6","6","","","","","","","","195","135","10162","10149","","68","","","","","","","","","","","","",""
"2018092903","7","6","","","","","","","","194","132","10158","10145","","68","","","","","","","","","","","","",""
"2018092904","5","8","","","","","","","","195","127","10154","10141","","65","","","","","","","","","","","","",""
"2018092905","4","5","","","","","","","","193","128","10149","10136","","66","","","","","","","","","","","","",""
"2018092906","8","6","","","","","","","","190","130","10149","10136","","68","","","","","","","","","","","","",""
"2018092907","5","7","","1000","","","","","","192","130","10148","10135","","67","6","3","60","6","6","120","3","","","","","",""
"2018092908","7","7","","1000","","","","","","202","133","10151","10138","","64","6","6","80","3","","","","","","","","",""
"2018092909","7","9","","1000","","","","","","203","130","10151","10138","","63","7","7","80","3","","","","","","","","",""
"2018092910","6","8","","1000","","","","","","207","128","10151","10138","","61","7","2","30","6","7","80","3","","","","","",""
"2018092911","10","6","","1000","","","","","","206","140","10147","10134","","66","7","3","30","6","7","80","3","","","","","",""
"2018092912","11","8","","1000","","","","","","203","140","10142","10129","","68","7","4","30","6","7","80","3","","","","","",""
"2018092913","6","7","","1000","","","","","","209","139","10129","10116","","64","7","3","30","6","7","80","3","","","","","",""
"2018092914","8","6","","1000","","","","","","205","148","10119","10106","","70","7","3","30","6","7","80","3","","","","","",""
"2018092915","10","6","","1000","","","","","","202","154","10120","10107","","74","7","3","30","6","7","80","3","","","","","",""
"2018092916","9","6","","1000","","","","","","203","155","10118","10105","","74","7","3","30","6","7","80","3","","","","","",""
"2018092917","7","4","","1000","","","","","","201","158","10117","10104","","76","8","3","30","6","8","80","4","","","","","",""
"2018092918","4","7","","1000","","","","","","203","151","10109","10096","","72","8","3","30","6","8","80","4","","","","","",""
"2018092919","9","4","","1000","","","","","","201","151","10109","10096","","73","7","3","30","6","7","120","3","","","","","",""
"2018092920","8","6","","1000","","","","","","201","158","10107","10094","","77","7","3","30","6","7","120","3","","","","","",""
"2018092921","6","8","","","","","","","","203","150","10106","10093","","72","","","","","","","","","","","","",""
"2018092922","4","9","","","","","","","","202","154","10102","10089","","74","","","","","","","","","","","","",""
"2018092923","5","5","","","","","","","","203","152","10096","10083","","73","","","","","","","","","","","","",""
"2018092924","3","4","","","","","","","","202","153","10085","10072","","74","","","","","","","","","","","","",""
"2018093001","31","2","","","","","","","","196","156","10079","10066","","78","","","","","","","","","","","","",""
"2018093002","32","5","","","","","","","","190","155","10076","10063","","81","","","","","","","","","","","","",""
"2018093003","32","4","","","","","","","","191","157","10071","10058","","81","","","","","","","","","","","","",""
"2018093004","32","5","","","","","","","","185","153","10063","10050","","82","","","","","","","","","","","","",""
"2018093005","33","4","","","","","","","","185","152","10061","10048","","81","","","","","","","","","","","","",""
"2018093006","33","4","","","","","","","","183","150","10058","10045","","81","","","","","","","","","","","","",""
"2018093007","31","4","","1000","","","","","","174","147","10059","10046","","84","5","3","40","6","5","200","0","","","","","",""
"2018093008","33","5","","1000","","","","","","188","145","10059","10046","","76","5","3","40","6","5","150","3","","","","","",""
"2018093009","33","6","","1000","","","","","","210","149","10054","10041","","68","4","2","40","6","4","180","0","","","","","",""
"2018093010","2","3","","1000","","","","","","225","156","10051","10038","","65","4","1","40","6","4","180","0","","","","","",""
"2018093011","4","3","","1000","","","","","","242","148","10040","10027","","56","3","3","180","0","","","","","","","","",""
"2018093012","1","5","","1000","","","","","","259","135","10023","10011","","46","2","2","200","0","","","","","","","","",""
"2018093013","34","24","39","1000","","","","","","272","103","10013","10001","","34","1","1","200","0","","","","","","","","",""
"2018093014","33","20","34","1000","","","","","","268","94","10006","9994","","34","0","","","","","","","","","","","",""
"2018093015","34","22","37","1000","","","","","","261","110","10004","9992","","39","0","","","","","","","","","","","",""
"2018093016","34","18","33","1000","","","","","","253","92","10008","9996","","36","0","","","","","","","","","","","",""
"2018093017","32","20","35","1000","","","","","","231","52","10018","10005","","32","0","","","","","","","","","","","",""
"2018093018","32","15","29","1000","","","","","","201","70","10027","10014","","42","0","","","","","","","","","","","",""
"2018093019","31","12","30","1000","","","","","","183","65","10037","10024","","46","0","","","","","","","","","","","",""
"2018093020","32","12","","1000","","","","","","178","60","10045","10032","","46","0","","","","","","","","","","","",""
"2018093021","32","10","","","","","","","","172","59","10054","10041","","48","","","","","","","","","","","","",""
"2018093022","31","8","","","","","","","","164","64","10056","10043","","52","","","","","","","","","","","","",""
"2018093023","31","10","","","","","","","","165","72","10062","10049","","54","","","","","","","","","","","","",""
